ano_letivo__ano,curso_campus_id,id,periodo_letivo,situacao_id
2016,420,549823250305,2,1
2015,420,467353093877,1,6
2013,420,343072109977,1,9
2014,420,441309152865,2,9
2011,83,240887072177,2,9
2014,420,407003976737,1,9
2014,420,407006764869,1,10
2014,420,407740043585,1,6
2014,420,407009553001,1,3
2016,420,549694996233,2,1
2012,441,277807516121,1,9
2013,420,336469813401,1,6
2016,420,548161523633,2,1
2014,420,410151777765,1,9
2013,420,338167785789,1,3
2012,420,277517550393,1,6
2012,420,269546281005,1,9
2014,420,441267330885,2,6
2016,420,549661538649,2,1
2010,83,202424791237,2,9
2015,420,471775071229,2,1
2013,411,332243005289,1,6
2013,441,341580459357,2,9
2014,420,405930545917,1,6
2016,420,547174524905,2,1
2016,420,551462671921,2,1
2013,411,378634733637,2,2
2013,441,339079504953,2,9
2016,411,518651934545,2,1
2014,441,414724314245,2,9
2015,420,467107738261,1,9
2015,420,471002758665,2,1
2016,420,550640172981,2,1
2014,420,406050435593,1,9
2014,420,441139076813,2,9
2016,420,547191253697,2,1
2013,420,337509786637,1,3
2014,420,404288336169,1,6
2015,411,471535291877,2,9
2016,420,551719180065,2,1
2013,420,383508388373,2,9
2013,420,382922880653,2,3
2016,420,547062999625,2,1
2008,83,127538353849,2,19
2012,441,277779634801,1,19
2013,420,379359647957,2,6
2012,420,309851517197,2,6
2014,441,414721526113,2,1
2016,420,547433821181,2,1
2013,420,381091077929,2,6
2016,420,552070484697,2,1
2013,420,379136597397,2,6
2014,420,441264542753,2,6
2012,420,277932982061,1,5
2012,441,277383720057,1,9
2016,420,550695935621,2,1
2013,420,379808537209,2,9
2014,420,406686129689,1,9
2013,411,372860512265,2,5
2017,441,564274138461,1,1
2012,441,278275922297,1,9
2014,420,407597848853,1,3
2015,420,471772283097,2,9
2015,420,464829834417,1,6
2014,441,413221511097,2,1
2013,420,379064105965,2,9
2015,420,463672759637,1,9
2013,499,375570576569,2,9
2013,420,380709103845,2,6
2014,420,409535600593,1,9
2014,420,405498385457,1,1
2014,420,406150808345,1,9
2012,420,268832519213,1,9
2013,411,373747138241,2,9
2015,420,472441434777,2,1
2012,420,273190369529,1,9
2016,420,545694026813,2,1
2015,499,469059430661,2,9
2013,420,379328978505,2,9
2013,420,337969828417,1,6
2011,83,50240182281,2,9
2014,420,406870146401,1,3
2015,420,463460861605,1,3
2013,420,380067833485,2,9
2014,420,441833321681,2,3
2014,499,416511506857,2,9
2009,83,167143768909,2,9
2012,420,309854305329,2,9
2016,420,549912470529,2,1
2015,420,472355002685,2,1
2010,83,203551196565,2,19
2016,420,548805582125,2,1
2015,420,471861503321,2,1
2016,420,540686541741,2,1
2014,411,392246394061,1,6
2015,411,462560294969,1,1
2017,441,559617958021,1,1
2012,420,311184244293,2,6
2012,420,309756720709,2,9
2012,441,276826093657,1,9
2014,411,392240817797,1,9
2015,411,462694125305,1,6
2014,499,416525447517,2,10
2014,420,406485384185,1,9
2016,420,550079758449,2,1
2012,499,312622920405,2,1
2017,441,559620746153,1,1
2012,420,278889311337,1,10
2015,420,471805740681,2,1
2014,420,409524448065,1,3
2015,420,470997182401,2,1
2015,420,477315089513,2,9
2016,420,539769246313,2,1
2014,420,441705067609,2,9
2012,411,310266948865,2,6
2012,441,275432027657,1,10
2014,420,441166958133,2,3
2014,441,414573755117,2,9
2013,420,342369500713,1,10
2013,420,338488420969,1,9
2013,441,340674316457,2,9
2014,420,407240967957,1,9
2013,420,336405686365,1,6
2012,420,277319593021,1,10
2015,420,463321455005,1,9
2013,499,370900455469,2,10
2014,441,413773561233,2,9
2012,420,267831579825,1,3
2012,441,276095603073,1,9
2017,441,558332629169,1,1
2012,420,277690414577,1,6
2014,420,407731679189,1,9
2012,420,273463606465,1,9
2012,420,271916193205,1,9
2012,420,277737812821,1,10
2012,441,273329776129,1,9
2014,420,407229815429,1,9
2014,420,404949123453,1,9
2016,420,551105791025,2,1
2017,441,572850432493,1,1
2014,420,406755832989,1,10
2016,420,539788763237,2,1
2013,420,380803900333,2,9
2014,420,407285578069,1,9
2015,499,469034337473,2,9
2014,420,407012341133,1,3
2012,420,274155063201,1,6
2014,441,413776349365,2,9
2012,420,277623499409,1,3
2013,441,340309071165,2,9
2014,411,401469534717,1,9
2014,441,414774500621,2,9
2012,420,275763815365,1,9
2014,441,414777288753,2,1
2014,420,406320884397,1,9
2014,420,405933334049,1,10
2009,83,163870501941,2,9
2013,420,341059078673,1,10
2016,420,550835342221,2,1
2013,441,339193818365,2,9
2012,420,272900403801,1,6
2016,420,549720089421,2,1
2016,420,551192223117,2,1
2009,83,175209834785,2,10
2013,441,341583247489,2,10
2015,420,474917295993,2,1
2013,420,380583637905,2,9
2014,411,419765256901,2,6
2015,420,464846563209,1,9
2014,499,416268939373,2,9
2016,499,516906563913,2,9
2012,420,277899524477,1,6
2014,420,407227027297,1,6
2016,420,550629020453,2,1
2014,420,441320305393,2,6
2015,420,472014850581,2,1
2016,420,549452428749,2,1
2015,420,474078068261,2,9
2013,499,386834629849,1,1
2017,441,573463821533,1,1
2016,420,548049998353,2,1
2016,420,552067696565,2,1
2014,441,413887874645,2,9
2012,420,274537037285,1,9
2013,420,337972616549,1,3
2013,420,337214244645,1,3
2015,420,464838198813,1,9
2013,420,379552029065,2,6
2016,420,545030451397,2,1
2014,420,404907301473,1,6
2015,420,464849351341,1,1
2013,420,336500482853,1,10
2012,499,312698199969,2,19
2014,420,405852478221,1,3
2014,420,404578301897,1,3
2015,411,471423766597,2,9
2016,420,547584380309,2,1
2016,420,550587198473,2,1
2013,441,339414080793,2,9
2015,420,472162621577,2,2
2016,420,551454307525,2,1
2014,411,419770833165,2,9
2014,411,402832931265,1,1
2013,411,374455323769,2,9
2014,441,414495687421,2,10
2015,420,471995333657,2,1
2012,411,267343656725,1,9
2017,441,563802944153,1,1
2016,420,540672601081,2,1
2015,420,463332607533,1,1
2013,420,337448447733,1,6
2013,411,373493418229,2,9
2014,420,407015129265,1,9
2016,420,552084425357,2,1
2014,420,407600636985,1,6
2014,420,407288366201,1,3
2013,420,338072989301,1,9
2012,441,276711780245,1,10
2016,420,549711725025,2,1
2015,420,477652453485,2,1
2014,420,441610271121,2,1
2016,420,550863223541,2,1
2014,420,406131291421,1,9
2015,420,473590145161,2,1
2016,420,549672691177,2,1
2012,441,276168094505,1,19
2012,420,310244643809,2,10
2013,420,338346226237,1,6
2014,420,407742831717,1,9
2016,411,510465978993,1,1
2014,420,407673128417,1,9
2016,420,547693117457,2,1
2012,441,277051932349,1,9
2016,420,550076970317,2,1
2012,420,309857093461,2,6
2016,420,546881771045,2,1
2016,420,547690329325,2,1
2012,420,269833458601,1,9
2016,420,544935654909,2,1
2013,420,336692863961,1,9
2013,441,342924338981,2,9
2013,441,339681741465,2,1
2015,420,472104070805,2,9
2013,420,380098502937,2,9
2013,441,338466115913,2,9
2016,420,551239621361,2,10
2014,420,405400800837,1,3
2010,83,203927594385,2,10
2015,420,472076189485,2,9
2014,420,404876632021,1,3
2015,420,471914477829,2,1
2016,420,559383754933,2,1
2015,420,471708156061,2,1
2017,441,560412575641,1,1
2016,420,547899439225,2,1
2014,420,441217144509,2,6
2012,420,277829821177,1,3
2016,420,550065817789,2,1
2014,420,406281850549,1,9
2015,420,463327031269,1,9
2011,83,203503798321,2,21
2016,420,550885528597,2,20
2014,420,405428682157,1,3
2015,411,462568659365,1,6
2016,420,544589926541,2,1
2015,420,472165409709,2,1
2017,411,554242439525,1,1
2015,411,471418190333,2,1
2013,420,336620372529,1,10
2013,420,380031587769,2,3
2012,420,309943525553,2,9
2014,420,409543964989,1,3
2016,411,508093278661,1,1
2016,420,540583380857,2,1
2012,420,310403567333,2,9
2016,420,548100184729,2,1
2012,411,274258224085,1,2
2016,420,551426426205,2,1
2016,411,509506861585,1,1
2016,420,552533314609,2,1
2012,420,277626287541,1,6
2016,420,548183828689,2,1
2016,420,549725665685,2,1
2015,411,471415402201,2,9
2014,420,405584817549,1,3
2015,420,477660817881,2,9
2012,441,276170882637,1,10
2016,420,548181040557,2,1
2012,441,277946922721,1,9
2013,420,339001437257,1,6
2014,420,405339461933,1,6
2017,411,555073302861,1,1
2016,420,550135521089,2,1
2012,411,274640198169,1,6
2017,411,555274048365,1,1
2016,420,547007236985,2,1
2015,420,463720157881,1,9
2013,420,338114811281,1,10
2015,420,473790890665,2,1
2015,420,476927539165,2,1
2012,420,276873491901,1,9
2017,441,559470187025,1,1
2017,441,559422788781,1,1
2015,411,462652303325,1,9
2013,420,380812264729,2,6
2015,411,471267631205,2,1
2012,420,267527673437,1,6
2013,420,378983250137,2,9
2011,83,39204755825,2,10
2012,420,268369689301,1,9
2014,420,405275334897,1,3
2012,441,276600254965,1,10
2015,420,472380095873,2,1
2017,411,559489703949,1,1
2016,411,520071093733,2,1
2016,420,551016570801,2,1
2014,420,450111285589,2,9
2012,441,278242464713,1,9
2013,420,380065045353,2,1
2013,420,380062257221,2,6
2014,420,407129442677,1,6
2012,411,308329197125,2,9
2016,420,547581592177,2,1
2016,420,551189434985,2,1
2008,83,126261389393,2,19
2015,420,472421917853,2,3
2016,420,559431153177,2,1
2016,420,544980265021,2,1
2014,420,406471443525,1,3
2016,499,516845225009,2,1
2017,441,563933986357,1,1
2017,441,557674630017,1,1
2013,499,372617944781,2,4
2013,441,339835088725,2,9
2014,420,441016399005,2,9
2016,420,550991477613,2,1
2013,441,339073928689,2,9
2015,420,471186775377,2,9
2016,420,546867830385,2,1
2016,499,516887046989,2,9
2016,420,545231196901,2,1
2013,411,332248581553,1,5
2016,499,515710455285,2,10
2014,420,407109925753,1,3
2014,420,405272546765,1,3
2014,411,392210148345,1,6
2017,441,558254561473,1,1
2013,420,337233761569,1,9
2013,411,331702107681,1,1
2013,411,331704895813,1,6
2012,420,310278101393,2,9
2015,420,471674698477,2,1
2015,420,467475771685,1,1
2016,411,508787523529,1,1
2012,411,272267497837,1,6
2012,411,271654108797,1,1
2017,441,561170947545,1,1
2012,411,310409143597,2,6
2014,411,392162750101,1,6
2014,420,407282789937,1,9
2013,441,341248671649,2,9
2012,441,276388356933,1,9
2016,420,548261896385,2,1
2012,420,278811243641,1,9
2016,420,551356722905,2,1
2016,420,547578804045,2,1
2013,411,380293672177,2,9
2014,420,407363645765,1,3
2017,441,559609593625,1,1
2016,420,550893892993,2,1
2012,420,277896736345,1,9
2014,420,443113074269,2,1
2013,420,378972097609,2,3
2014,420,444763648413,2,6
2012,420,268489578977,1,9
2016,420,547645719213,2,1
2016,420,550249834501,2,1
2014,420,407017917397,1,6
2012,420,273940377037,1,6
2013,420,380809476597,2,9
2016,420,550341842857,2,1
2015,420,471710944193,2,9
2013,420,335527424785,1,6
2013,441,341251459781,2,10
2013,420,335622221273,1,6
2016,411,513120280657,1,1
2012,411,268143850609,1,6
2014,420,407034646189,1,9
2010,83,205466643249,2,19
2016,420,550924562445,2,1
2016,411,536454157365,2,1
2015,420,474041822545,2,1
2013,420,335638950065,1,6
2012,420,267839944221,1,10
2014,420,406284638681,1,3
2012,441,276480365289,1,9
2014,420,405774410525,1,9
2016,420,542183768625,2,1
2016,420,547637354817,2,1
2017,441,572691508969,1,1
2013,420,381102230457,2,6
2013,499,368996161313,2,9
2016,420,548075091541,2,1
2016,420,539772034445,2,1
2012,441,272588133017,1,1
2015,420,463628149525,1,1
2012,420,310127542265,2,9
2014,420,406474231657,1,1
2016,420,548091820333,2,1
2012,411,307052232669,2,6
2014,420,405858054485,1,6
2015,420,473818771985,2,9
2013,420,380084562277,2,3
2016,420,545429154273,2,1
2014,420,407689857209,1,3
2014,420,442070312901,2,1
2014,420,407020705529,1,6
2013,441,339612038165,2,1
2016,420,541606625301,2,1
2016,420,539774822577,2,1
2009,83,164642814505,2,9
2016,420,545392908557,2,1
2012,411,274467333985,1,6
2014,499,416536600045,2,9
2016,420,547840888453,2,1
2013,420,345918792749,1,3
2013,441,338965191541,2,1
2013,420,335485602805,1,9
2015,411,462733159153,1,6
2012,441,276396721329,1,9
2014,420,407857145129,1,6
2012,499,312006743233,2,1
2013,441,339500512885,2,9
2015,411,471412614069,2,1
2014,420,442915116897,2,9
2014,411,392212936477,1,6
2015,420,473746280553,2,1
2015,420,472143104653,2,10
2012,420,310188881169,2,9
2016,420,545250713825,2,1
2015,420,463650454581,1,1
2013,420,336338771197,1,6
2016,420,549413394901,2,1
2013,411,331713260209,1,9
2014,420,406301367473,1,6
2013,411,335591551821,1,5
2014,420,406128503289,1,9
2013,420,337487481581,1,9
2014,411,392265910985,1,10
2014,420,405367343253,1,3
2016,411,519056213685,2,1
2014,420,407366433897,1,6
2017,441,561182100073,1,1
2012,420,278886523205,1,9
2015,420,474052975073,2,1
2015,420,474030670017,2,1
2015,420,463444132813,1,1
2014,499,416528235649,2,9
2014,499,416542176309,2,9
2015,411,462540778045,1,1
2016,420,549669903045,2,1
2015,420,473606873953,2,1
2012,441,320744748921,2,19
2014,441,414211297957,2,9
2014,420,405604334473,1,10
2012,441,278156032621,1,9
2013,441,339336013097,2,10
2017,441,558274078397,1,1
2015,420,471549232537,2,1
2009,83,172639177081,2,9
2016,420,551019358933,2,1
2016,420,549934775585,2,1
2017,411,554465490085,1,1
2015,411,462730371021,1,1
2008,83,36779080985,2,19
2013,499,336004195357,1,9
2014,420,407564391269,1,9
2013,420,378974885741,2,3
2016,420,550004478885,2,1
2013,420,342366712581,1,9
2016,411,518774612353,2,1
2012,420,272668988845,1,10
2016,420,550116004165,2,1
2012,420,267853884881,1,6
2014,420,406683341557,1,9
2017,441,558285230925,1,1
2011,83,61841599533,2,19
2012,420,310247431941,2,9
2012,420,268548129749,1,6
2014,420,442078677297,2,3
2014,420,407854356997,1,20
2014,411,392146021309,1,6
2014,420,405590393813,1,6
2015,420,463441344681,1,3
2011,83,236445577901,2,10
2014,420,405813444373,1,6
2013,411,381676585649,2,6
2015,420,471189563509,2,3
2016,420,548663387393,2,1
2013,420,338429870197,1,6
2017,441,573037237337,1,1
2013,411,332159361329,1,6
2013,411,381328069149,2,10
2012,411,306840334637,2,10
2014,420,406332036925,1,3
2014,420,406044859329,1,1
2012,420,274927375765,1,6
2012,420,273073267985,1,6
2014,420,441281271545,2,6
2010,83,172664270269,2,19
2014,420,441027551533,2,6
2012,420,310250220073,2,3
2015,420,471387520881,2,1
2015,411,462649515193,1,9
2012,420,272864158085,1,6
2014,420,407162900261,1,3
2012,441,276154153845,1,9
2016,420,547787913945,2,1
2013,441,340573943705,2,9
2014,420,406134079553,1,9
2012,420,277787999197,1,9
2013,441,338474480309,2,9
2014,420,441596330461,2,3
2012,420,271612286817,1,6
2016,420,547576015913,2,1
2015,411,462716430361,1,6
2014,420,441211568245,2,3
2015,420,471777859361,2,1
2016,420,539777610709,2,1
2014,420,405618275133,1,3
2014,441,413896239041,2,9
2013,411,373195088105,2,9
2013,441,340222639073,2,10
2014,420,441272907149,2,6
2016,420,540756245041,2,1
2012,420,274930163897,1,9
2014,420,406633155181,1,3
2013,441,339087869349,2,9
2013,420,379337342901,2,10
2013,441,341243095385,2,9
2016,441,553765668953,2,1
2014,420,407659187757,1,3
2016,420,547155007981,2,1
2016,420,547654083609,2,1
2013,441,340691045249,2,9
2013,420,337512574769,1,9
2015,420,472363367081,2,1
2013,441,338772810433,2,10
2016,420,551406909281,2,1
2013,420,380106867333,2,9
2012,441,277523126657,1,10
2012,441,277804727989,1,19
2014,420,405863630749,1,9
2012,420,273154123813,1,9
2013,420,337208668381,1,6
2012,420,277991532833,1,9
2013,499,371432988681,2,10
2012,420,278769421661,1,10
2014,499,416486413669,2,10
2016,420,547573227781,2,1
2013,411,332164937593,1,10
2013,420,336695652093,1,3
2013,420,336664982641,1,9
2016,420,548984022573,2,1
2013,420,380165418105,2,6
2012,441,277489669073,1,9
2015,411,462624422005,1,99
2013,411,331696531417,1,9
2013,420,337939158965,1,9
2014,441,414570966985,2,9
2015,420,472438646645,2,9
2013,420,343746837921,1,6
2016,420,545203315581,2,1
2016,420,547408727993,2,1
2012,420,310253008205,2,6
2016,411,519499526673,2,1
2012,420,277007322237,1,9
2014,420,407720526661,1,9
2013,420,336623160661,1,6
2014,411,403858963841,1,6
2015,420,472725824241,2,1
2016,420,553467338829,2,1
2012,420,276918102013,1,6
2014,420,407135018941,1,3
2013,441,341028409221,2,1
2013,420,343077686241,1,6
2016,420,547676388665,2,1
2016,420,539794339501,2,1
2016,420,551401333017,2,1
2017,499,573366236913,2,1
2013,411,332178878253,1,9
2015,420,473609662085,2,9
2016,411,520179830881,2,1
2012,420,273218250849,1,9
2014,411,444144683109,2,6
2013,411,331947463297,1,9
2012,441,275688535801,1,19
2013,420,379928426885,2,9
2016,420,546000721333,2,1
2013,420,383285337813,2,6
2014,420,405247453577,1,3
2016,420,541500676285,2,1
2016,420,550918986181,2,1
2016,420,547570439649,2,1
2013,420,379816901605,2,3
2014,420,407095985093,1,3
2013,441,339678953333,2,9
2013,420,379925638753,2,6
2015,420,472706307317,2,1
2016,420,551953383153,2,1
2016,420,547394787333,2,1
2012,420,274458969589,1,6
2012,420,273708962081,1,9
2012,420,277684838313,1,6
2016,420,551365087301,2,1
2011,83,56544148733,2,9
2010,83,203715696353,2,10
2016,411,509308904213,1,10
2015,420,463675547769,1,1
2016,420,547040694569,2,1
2017,441,559506432741,1,1
2014,420,405052284337,1,9
2016,420,547202406225,2,1
2013,411,332251369685,1,9
2015,420,472123587729,2,9
2013,420,380895908689,2,9
2014,420,406881298929,1,3
2016,420,551735908857,2,1
2014,420,441300788469,2,9
2014,420,409223329809,1,11
2014,420,441646516837,2,9
2014,420,407235391693,1,10
2014,420,405495597325,1,1
2014,420,406139655817,1,6
2014,420,405476080401,1,9
2012,420,276399509461,1,3
2015,411,462571447497,1,1
2012,420,276859551241,1,10
2016,420,545791611433,2,1
2015,420,467860533901,1,3
2012,420,275281468529,1,6
2015,420,464726673533,1,6
2013,420,343757990449,1,6
2014,420,406962154757,1,9
2015,420,477317877645,2,1
2017,441,560373541793,1,1
2013,499,371335404061,2,9
2012,420,277921829533,1,9
2015,420,472382884005,2,9
2016,499,516808979293,2,1
2016,420,550071394053,2,1
2013,420,338159421393,1,6
2014,420,407661975889,1,10
2014,420,409546753121,1,3
2016,420,547829735925,2,1
2014,420,406477019789,1,3
2015,411,471206292301,2,9
2014,420,405342250065,1,9
2015,420,466380035809,1,6
2016,499,515721607813,2,9
2013,420,338125963809,1,6
2015,420,473735128025,2,1
2012,441,272395751909,1,10
2013,441,339274674193,2,1
2015,420,472173774105,2,1
2014,420,442073101033,2,9
2013,420,335619433141,1,3
2013,420,379811325341,2,6
2009,83,165719033457,2,19
2012,420,269236798353,1,9
2014,420,441373279901,2,9
2016,420,548682904317,2,1
2015,420,464280572413,1,1
2013,420,378988826401,2,3
2012,441,276265679125,1,21
2014,420,405554148097,1,9
2012,441,277963651513,1,1
2015,411,466670001537,1,1
2015,411,462727582889,1,1
2016,411,537533164449,2,1
2014,411,420261544397,2,6
2015,420,476933115429,2,99
2012,420,310094084681,2,6
2012,441,277868855025,1,1
2012,441,277537067317,1,1
2014,411,419369342157,2,3
2016,420,548707997505,2,1
2012,441,278153244489,1,9
2012,420,273324199865,1,3
2015,420,470999970533,2,1
2016,420,548111337257,2,1
2011,83,239640777173,2,19
2016,420,551504493901,2,1
2012,499,312603403481,2,9
2016,420,551206163777,2,1
2013,420,336363864385,1,9
2014,420,404868267625,1,3
2014,420,406479807921,1,3
2013,411,373752714505,2,9
2014,420,442666973149,2,1
2012,420,310186093037,2,9
2012,420,310264160733,2,10
2012,420,310258584469,2,6
2012,420,310261372601,2,10
2011,83,84093681025,2,19
2012,411,307041080141,2,9
2016,420,551437578733,2,1
2013,411,332546911677,1,10
2016,420,550336266593,2,1
2010,83,12907094801,2,10
2016,420,550358571649,2,1
2014,441,413079316365,2,1
2009,83,167584293765,2,9
2012,420,268879917457,1,6
2016,420,540653084157,2,1
2012,411,267683808829,1,9
2013,420,380586426037,2,9
2012,420,272702446429,1,3
2014,420,405824596901,1,6
2011,83,236490188013,2,10
2014,420,406136867685,1,3
2016,420,540655872289,2,1
2013,420,338067413037,1,9
2014,420,405997461085,1,3
2012,441,278011049757,1,9
2015,420,471967452337,2,1
2014,441,413305155057,2,9
2015,420,471975816733,2,9
2014,499,416489201801,2,10
2012,420,273168064473,1,6
2017,411,555193192537,1,1
2013,420,337975404681,1,6
2014,420,406502112977,1,9
2012,441,274879977521,1,19
2014,420,442020126525,2,9
2016,499,517054334909,2,9
2009,83,4774113757,2,10
2016,411,508165770093,1,99
2016,420,539668873561,2,99
2014,411,392282639777,1,6
2015,411,471465588577,2,9
2012,499,312001166969,2,9
2016,499,517057123041,2,1
2014,420,441219932641,2,9
2008,83,126308787637,2,9
2012,441,276156941977,1,9
2016,420,547166160509,2,1
2016,420,547311143373,2,1
2017,441,558260137737,1,1
2016,420,550272139557,2,1
2017,441,564288079121,1,1
2012,420,274146698805,1,9
2013,441,338477268441,2,10
2014,441,413748468045,2,1
2016,420,546661508617,2,1
2012,441,276851186845,1,19
2012,420,311175879897,2,9
2016,420,546831584669,2,1
2014,420,405462139741,1,6
2012,441,276589102437,1,9
2012,420,310255796337,2,9
2014,420,404951911585,1,6
2017,411,555711785089,1,1
2016,420,557607714849,2,1
2015,420,471699791665,2,1
2013,441,339296979249,2,10
2015,420,471178410981,2,1
2012,499,312015107629,2,9
2013,420,380689586921,2,3
2012,441,273703385817,1,9
2014,499,416533811913,2,1
2014,420,441069373513,2,3
2011,83,208026148425,2,9
2016,420,552826068469,2,1
2016,420,549756335137,2,1
2013,420,380092926673,2,6
2017,441,558310324113,1,1
2016,420,553461762565,2,1
2014,420,441275695281,2,3
2014,420,404575513765,1,3
2016,420,551571409069,2,1
2014,420,407558815005,1,9
2016,420,549028632685,2,1
2015,420,463335395665,1,1
2014,420,407609001381,1,9
2012,420,277835397441,1,6
2012,441,277458999621,1,19
2016,499,517048758645,2,1
2012,441,274408783213,1,10
2014,411,392224089005,1,9
2012,420,278393023841,1,9
2016,420,540669812949,2,1
2014,420,406527206165,1,9
2012,499,313392444837,2,9
2015,420,472385672137,2,1
2016,420,551741485121,2,20
2013,411,332318284853,1,9
2016,420,544539740165,2,1
2014,411,403850599445,1,9
2016,420,547687541193,2,1
2013,420,338424293933,1,9
2013,420,379814113473,2,6
2016,420,550620656057,2,1
2016,420,551624383577,2,1
2010,83,205112550485,2,19
2016,420,540667024817,2,1
2012,441,268380841829,1,9
2014,441,414183416637,2,9
2014,441,414188992901,2,10
2016,499,517068275569,2,9
2016,420,551975688209,2,1
2015,420,464077038777,1,6
2016,420,548624353545,2,1
2014,420,406800443101,1,3
2012,441,277431118301,1,9
2013,420,379362436089,2,9
2009,83,169257172965,2,9
2014,420,441047068457,2,1
2014,420,441088890437,2,3
2012,441,278261981637,1,1
2015,499,469051066265,2,10
2014,441,414579331381,2,1
2013,420,339589733109,1,6
2012,420,275295409189,1,6
2014,420,441565661009,2,10
2015,420,473802043193,2,10
2014,411,401815263085,1,9
2016,499,515322904937,2,10
2017,441,558268502133,1,1
2016,420,551169918061,2,1
2012,420,279000836617,1,9
2016,420,551774942705,2,1
2012,420,277796363593,1,9
2012,441,273070479853,1,9
2016,420,550617867925,2,1
2014,420,441130712417,2,9
2012,441,276706203981,1,9
2014,420,407224239165,1,9
2017,441,559461822629,1,1
2013,420,380026011505,2,1
2012,441,276162518241,1,9
2012,499,312890581077,2,9
2013,420,338064624905,1,9
2016,420,551005418273,2,1
2017,441,558327052905,1,1
2013,420,335641738197,1,3
2012,441,277556584241,1,5
2016,420,539780398841,2,1
2014,420,407112713885,1,3
2016,420,542119641589,2,20
2014,441,414398102801,2,10
2016,411,508625811873,1,1
2012,420,309628466637,2,9
2016,420,547684753061,2,1
2016,420,546895711705,2,1
2014,420,442022914657,2,9
2013,420,338070201169,1,9
2010,83,204794703437,2,9
2015,420,464079826909,1,1
2016,420,548691268713,2,1
2013,420,379822477869,2,9
2010,83,201256563929,2,19
2012,441,278289862957,1,9
2016,420,548822310917,2,1
2012,420,311136846049,2,9
2015,420,472366155213,2,1
2014,420,406482596053,1,3
2017,411,554599320421,1,1
2012,420,311100600333,2,9
2013,441,339266309797,2,9
2014,499,416790320057,2,9
2012,499,312620132273,2,1
2013,411,336982829689,1,6
2016,411,519987449773,2,1
2013,411,332212335837,1,9
2012,420,270538855997,1,6
2011,83,24020588953,2,19
2014,420,407246544221,1,6
2012,420,274615104981,1,9
2013,441,340205910281,2,9
2013,420,335530212917,1,9
2012,441,277531491053,1,1
2012,441,277534279185,1,1
2013,411,337116660025,1,1
2013,411,337127812553,1,1
2015,411,471211868565,2,9
2013,420,378712801333,2,9
2014,420,441685550685,2,9
2017,441,562216497045,1,1
2015,420,472405189061,2,1
2014,420,448784134757,2,9
2016,411,520377788253,2,1
2015,411,471200716037,2,1
2015,411,462967362241,1,1
2014,420,405621063265,1,9
2014,441,414760559961,2,9
2016,499,516889835121,2,1
2017,411,554406939313,1,1
2014,420,441657669365,2,3
2016,420,547177313037,2,1
2016,499,518314570573,2,1
2016,420,551956171285,2,1
2012,420,310085720285,2,6
2013,420,380876391765,2,3
2016,420,549418971165,2,1
2012,499,312675894913,2,9
2014,441,414526356873,2,9
2012,441,277813092385,1,9
2016,420,549432911825,2,1
2008,83,28372863005,2,19
2012,411,308134027885,2,6
2013,441,338970767805,2,9
2014,411,392232453401,1,6
2017,441,559573347909,1,1
2015,420,472759281825,2,1
2008,83,125993728721,2,19
2013,411,337169634533,1,6
2012,420,275761027233,1,9
2016,420,549747970741,2,1
2013,420,335541365445,1,6
2013,420,379368012353,2,6
2014,411,392190631421,1,6
2014,420,441233873301,2,3
2013,420,334816451125,1,9
2012,420,277634651937,1,9
2012,411,307966739965,2,9
2016,420,550118792297,2,1
2013,420,383274185285,2,6
2014,420,407388738953,1,3
2016,420,550958020029,2,1
2014,420,404921242133,1,6
2014,420,406493748581,1,9
2017,499,573385753837,2,1
2017,499,573279804821,2,1
2016,420,544609443465,2,1
2014,411,402286457393,1,9
2014,420,407023493661,1,9
2012,420,268999807133,1,6
2016,420,549901318001,2,1
2016,420,549736818213,2,1
2016,499,516811767425,2,1
2014,411,403086651277,1,6
2015,420,464090979437,1,1
2016,420,541963506197,2,1
2013,420,338491209101,1,3
2014,420,406923120909,1,3
2015,411,462699701569,1,6
2012,441,277314016757,1,9
2013,411,332321072985,1,10
2016,420,547695905589,2,1
2014,411,418992944337,2,9
2016,420,549770275797,2,1
2013,499,371340980325,2,10
2013,411,373755502637,2,9
2012,441,276374416273,1,10
2013,411,373326130309,2,10
2016,420,546828796537,2,1
2014,420,441880719925,2,9
2016,420,551420849941,2,1
2013,420,335474450277,1,3
2014,441,413388799017,2,10
2014,420,408091348217,1,6
2013,411,335597128085,1,6
2017,411,555101184181,1,1
2010,83,203356027325,2,19
2016,411,518730002241,2,1
2013,420,380826205389,2,9
2012,499,312547640841,2,1
2015,420,477524199413,2,1
2013,441,339154784517,2,10
2013,411,331796904169,1,6
2014,420,405331097537,1,6
2014,420,405871995145,1,3
2015,420,472776010617,2,9
2014,441,414400890933,2,20
2013,420,338112023149,1,9
2016,420,539883559725,2,1
2013,420,339054411765,1,3
2014,420,407026281793,1,9
2013,499,368778687017,2,9
2012,420,272919920725,1,6
2013,420,379833630397,2,9
2013,420,336812753637,1,9
2013,420,382747228337,2,6
2015,411,471250902413,2,1
2014,441,413391587149,2,9
2014,420,406700070349,1,3
2015,420,471677486609,2,1
2014,420,406964942889,1,9
2014,441,413082104497,2,9
2013,420,336430779553,1,6
2013,441,340203122149,2,9
2016,420,550787943977,2,1
2013,420,339009801653,1,10
2015,411,462574235629,1,6
2016,420,548986810705,2,1
2013,420,380633824281,2,9
